City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,AQI_Bucket
Kolkata,2018-10-05,91.06,147.47,51.91,2.01,5.49,33.31,188.0,Moderate
Kolkata,2018-10-06,99.65,161.16,51.44,2.75,5.52,29.99,220.0,Poor
Kolkata,2018-10-07,101.69,161.62,49.66,3.04,9.67,30.2,250.0,Poor
Kolkata,2018-10-08,102.72,169.29,61.66,2.75,8.21,38.19,237.0,Poor
Kolkata,2018-10-09,49.4,91.84,41.35,2.19,4.08,38.89,149.0,Moderate
Kolkata,2018-10-10,9.55,24.85,24.09,1.51,1.89,22.32,83.0,Satisfactory
Kolkata,2018-10-11,8.51,19.92,20.39,2.63,1.79,16.43,107.0,Moderate
Kolkata,2018-10-12,17.35,36.08,21.82,2.73,1.97,10.84,122.0,Moderate
Kolkata,2018-10-13,22.46,32.48,18.66,1.08,2.62,22.45,64.0,Satisfactory
Kolkata,2018-10-14,34.8,56.81,20.42,1.26,6.91,28.7,70.0,Satisfactory
